Keyword,Searches: Feb 2014,Searches: Mar 2014,Searches: Apr 2014,Searches: May 2014,Searches: Jun 2014,Searches: Jul 2014,Searches: Aug 2014,Searches: Sep 2014,Searches: Oct 2014,Searches: Nov 2014,Searches: Dec 2014,Searches: Jan 2015,Searches: Feb 2015,Searches: Mar 2015,Searches: Apr 2015,Searches: May 2015,Searches: Jun 2015,Searches: Jul 2015,Searches: Aug 2015,Searches: Sep 2015,Searches: Oct 2015,Searches: Nov 2015,Searches: Dec 2015,Searches: Jan 2016
SENECA FOODS,2400,2400,2900,2400,2900,2900,2900,2900,2900,2400,1900,2400,2400,2900,2400,2400,2900,2900,2900,2900,2900,2900,2400,2900
SERES THERAPEUTICS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,6600,2900,3600,2900,2900,2900,2900,3600
HACKETT GROUP,1000,1000,1300,1000,1000,1000,1000,1300,1300,1000,1000,1300,1300,1300,1300,1300,1300,1300,1600,1600,1600,1300,1000,1600
SORRENTO THERAPEUTICS,1000,1000,1000,1300,1300,1000,1000,1000,1600,880,2400,1900,1600,1900,1900,2900,2400,3600,2900,1900,1900,1600,1600,2400
SPARTON,880,1000,1000,1000,880,1000,880,1000,1000,880,880,1300,1000,1000,1300,1000,1300,1300,1300,1300,1300,1000,1000,1300
NANOMETRICS,1300,1300,1300,1300,1300,1300,1300,1600,1300,1000,1000,1300,1300,1600,1600,1300,1600,1300,1300,1600,1900,1000,1000,1300
NCI BUILDING SYSTEMS,1600,1900,1900,1900,1900,1900,1900,1900,1900,2400,1900,2400,2400,2400,2400,2400,2900,2900,2900,2900,2400,2400,1900,2900
IDERA PHARMACEUTICALS,2900,4400,2400,1600,1600,1300,1300,1000,1300,1300,2900,2900,2400,1900,1900,1900,1900,1900,1900,1900,1900,2400,2400,2400
OTONOMY,880,880,1000,1000,720,1600,2900,1900,1600,1000,1000,2900,1900,1900,1900,2400,1600,1900,1600,1900,2900,1900,2400,2400
ULTRA PETROLEUM,2400,1900,2400,1900,1600,2400,3600,1900,2400,1600,2900,2900,2400,1900,1900,1600,1600,2400,1900,1900,2400,1900,2900,2900
RTI SURGICAL,1000,1300,1300,1600,1600,1600,1900,1900,2400,1600,1900,2400,2400,2400,2400,1900,2400,2400,1900,2400,2400,1900,1600,2400
BILL BARRETT,2400,1900,1900,1900,1900,2400,2400,2900,2400,2400,2400,2900,2400,2400,1900,1900,2400,1900,2400,1900,1900,1900,1900,1900
UNIVERSAL AMERICAN,2900,2900,2900,2900,2900,2400,2900,2900,3600,2400,2400,2900,2900,2900,2400,2400,2400,2400,2400,1900,2400,1900,1600,1900
BIOTIME,1000,1300,1000,1000,1300,1000,1000,1000,1300,1000,1000,1000,880,1600,1300,1000,1000,1000,1000,1300,1300,1000,1000,1300
LIONBRIDGE TECHNOLOGIES,1000,1000,1000,1300,1000,1000,1600,1300,1000,1000,1000,1000,1000,1300,1000,880,1300,1000,1000,880,1000,880,720,1000
WCI COMMUNITIES,1900,2400,1900,1900,1600,1900,1900,1900,1900,1900,1900,2400,2400,2900,2900,2400,2400,2900,2400,1900,2400,1900,1900,2400
1 800 FLOWERS COM,5400,1300,1900,3600,880,880,880,1300,1900,1300,1900,1600,5400,1300,2400,5400,1000,1000,1300,1600,1900,1600,2900,1900
ARROWHEAD RESEARCH,2400,2400,1600,1600,1600,2400,3600,3600,4400,2400,2400,2900,1900,1900,1600,1600,1600,1000,1600,2900,1900,1900,1600,1600
BLUEPRINT MEDICINES,880,1000,1000,880,720,1000,880,1000,1000,1300,880,1300,1000,2400,3600,2900,1900,1900,1900,1900,1900,1900,1600,1900
CYTOKINETICS,1900,1900,3600,1900,1000,1300,1300,1300,1600,1300,1600,1600,1600,1600,1600,1300,1300,1900,1300,1300,1900,1900,1600,1900
PERRY ELLIS INTERNATIONAL,1600,1600,1600,1900,1900,1900,2900,1900,1900,1900,1900,1600,1900,1900,1900,1600,1600,1600,1600,1600,1600,2400,2400,1300
XENOPORT,1300,1300,1600,1600,1600,1600,1600,1600,1300,1300,1300,1600,1900,1900,2400,1600,1600,1600,1600,2900,2900,1600,1300,1900
SIGMA DESIGNS,1000,1000,1000,880,1000,880,880,1000,1000,720,880,1300,880,1000,1000,880,1600,1000,1000,1300,1000,1000,1000,1000
AEP INDUSTRIES,1600,1900,1900,1900,1900,1900,1900,1900,1900,1600,1600,1900,1900,1900,1900,1900,1900,2400,2400,1900,2400,1900,1900,2400
CASCADE MICROTECH,1600,1600,1600,1600,1600,1300,1300,1600,1600,1300,1300,1600,1600,1600,1600,1600,1600,1600,1600,1300,1300,1300,1000,1300
MISTRAS GROUP,1300,1300,1600,1300,1600,1300,1600,1600,1600,1300,1300,1600,1600,1600,1600,1300,1600,1600,1600,1600,1900,1300,1300,1600
RAYONIER ADVANCED MATERIALS,0,0,90,320,1000,3600,2400,2400,2400,2400,1900,2900,1900,1900,1600,1600,1900,1900,3600,1900,1900,1300,1300,1600
CROSS COUNTRY HEALTHCARE,1000,1300,1000,1300,2400,1600,1300,1300,1300,1300,1300,1900,1900,1600,1600,1900,1900,1900,2400,2400,2400,2400,1900,2400
SURGERY PARTNERS,720,880,1000,1000,1900,1300,880,1000,1000,1000,1000,1300,1300,1600,1600,1600,1600,1900,2400,3600,3600,1900,1900,2400
BARRETT BUSINESS SERVICES,2400,1900,1900,1900,2400,1900,1900,1900,2400,2400,1900,2400,2900,2400,1900,2400,1900,1900,1900,1900,1900,1900,1600,1900
IMMUNOMEDICS,1300,1300,1300,1300,1000,1000,1000,1000,1000,1000,1000,1600,1600,1300,1300,1300,1600,2900,1300,1000,1300,1000,880,1000
ATLANTIC POWER,2900,2400,2400,2900,2400,1900,1600,2900,2400,1900,1600,1600,1600,1600,1900,1600,1600,1300,1300,1000,1000,1000,880,1000
ANI PHARMACEUTICALS,1000,1000,880,880,720,880,880,720,880,1300,1000,1000,1000,1300,1000,1300,1300,1300,1000,1900,1600,1300,1000,1000
BLUCORA,3600,2400,2900,1900,1600,1900,1900,2400,2400,1900,1600,1900,1900,1600,1600,1600,1300,1600,1600,1300,3600,1900,1300,1900
TITAN INTERNATIONAL,1600,1300,1600,1300,1000,1600,1000,1300,1900,1000,1300,1300,1300,1300,1300,1000,1000,1300,1000,1000,1000,1600,1000,1300
HESKA,1300,1600,1600,1300,1300,1300,1300,1300,1600,1300,1300,1300,1300,1600,1600,1600,1300,1300,1300,1300,1600,1600,1300,1900
NEOPHOTONICS,1300,1300,1300,1000,1000,1000,1000,1300,1300,880,720,880,1000,1600,1000,1300,1300,1300,1600,1000,1000,1000,880,1000
CYTRX,4400,3600,2400,2900,2400,1900,1600,1900,1600,1900,1900,3600,1600,1600,2400,1900,1600,1900,1300,1600,1300,1300,1000,1300
KIMBALL INTERNATIONAL,1900,1900,1600,1600,1600,1600,1300,1600,1600,1900,1300,1600,1600,1600,1600,1600,1600,1600,1600,1600,1300,1600,1300,1900
OMNOVA SOLUTIONS,880,1000,1000,1000,1000,1000,1000,1300,1600,1000,1300,1300,1000,1300,1300,1000,1600,1300,1300,1300,1600,1300,1300,1600
CLEAN ENERGY FUELS,2900,2400,2400,2400,1600,1600,1600,1600,2400,1300,1900,1900,1900,1600,2400,2400,1600,1600,1600,1600,1300,1300,1300,1300
KCG HOLDINGS,1600,1600,1600,1300,1300,1300,1300,1900,1600,1000,1000,1600,1600,1600,1300,1600,1300,1600,1600,1600,1600,1300,1300,1300
GREAT LAKES DREDGE and DOCK,1600,1900,1600,1600,1600,1600,1600,1600,1900,1600,1300,1900,1900,1900,1900,1600,1600,1600,1900,1600,2400,1600,1600,1900
HCI GROUP,1300,1900,1600,1600,1300,1300,1900,1900,1300,1300,1300,1300,1300,1600,1600,1600,1600,1600,1600,1300,1300,1300,1000,1600
REGULUS THERAPEUTICS,1300,1300,1000,880,880,720,880,880,3600,1600,1000,1600,1900,1300,1600,1300,2400,1600,1600,1000,1300,1000,1000,1300
REGIONAL MANAGEMENT,1600,1600,1600,1900,1600,1900,1600,1600,1600,1600,1600,1900,1600,1900,1600,1600,1600,1900,1900,1900,1900,1600,1900,1900
COWEN GROUP,1300,1300,1300,1000,1000,1300,1000,1600,1600,1300,1000,1300,1300,1300,1300,1600,1600,1600,1300,1600,1600,1600,1300,1600
ADEPTUS HEALTH,170,0,260,590,2400,1600,1600,1000,1000,880,590,880,1000,880,1600,1300,1600,1900,1900,1900,2400,2400,1600,1900
SAGENT PHARMACEUTICALS,1300,1300,1300,1000,1300,1000,880,1300,1600,1000,1000,1300,1300,1600,1600,1300,1600,1300,1600,1300,1300,1000,1000,1900
INTERSECT ENT,1300,1000,1000,1300,1600,2900,1900,1900,1900,1300,1300,1900,1600,1900,1600,1600,1900,1900,1900,1600,1600,1600,1300,1900
ARDELYX,880,1000,480,1000,1900,1000,720,880,1600,880,1000,1300,1600,1000,1000,1600,1900,1600,1300,1600,1300,1000,1000,1900
ATARA BIOTHERAPEUTICS,390,390,320,210,720,1900,480,720,1900,1300,880,1000,1300,1300,1900,1300,1600,1600,1300,1300,1600,1300,1600,1600
OCULAR THERAPEUTIX,880,1000,880,720,880,2400,1000,1000,1300,1000,880,1300,1300,1900,2400,1300,1300,1600,1300,1300,2400,1300,1000,1300
LSB INDUSTRIES,880,880,880,720,720,1000,1000,880,720,880,880,880,880,1600,1300,1000,880,1000,1900,1900,1900,2400,1600,1900
DORIAN LPG,320,480,720,1300,880,720,390,590,590,480,590,590,590,590,590,480,880,590,590,480,590,480,390,480
TG THERAPEUTICS,590,720,590,720,1000,880,880,1600,1300,1300,1900,2400,1300,1600,1600,1600,1900,1600,1300,1300,1300,880,1300,1600
CAMDEN NATIONAL,1000,1300,1300,1000,1300,1300,1300,1300,1300,880,1000,1300,1000,1300,1300,1300,1300,1300,1300,1300,2400,2400,2900,3600
SP PLUS,390,480,390,480,590,590,590,720,880,720,880,1000,1000,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1600
ESPERION THERAPEUTICS,390,480,390,480,480,480,480,720,1300,590,590,1000,1300,2900,1300,880,1300,1300,1600,1600,1000,720,590,880
FREIGHTCAR AMERICA,880,720,720,880,880,1000,1300,1600,1600,1300,1600,1900,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1300,1600
SPEEDWAY MOTORSPORTS,1300,1300,2400,2400,1900,1300,1300,1600,1300,1300,1600,1900,2400,2400,1900,1600,1300,1300,1300,1300,1300,1300,1300,1600
XENCOR,1000,1000,880,1000,880,880,720,720,1000,720,1300,1600,1600,1300,1000,1000,1300,1300,880,1900,1300,1000,1000,1600
AEGERION PHARMACEUTICALS,880,1000,1000,880,880,1000,1000,880,2900,1900,880,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1300,880,1000
BIOTELEMETRY,1000,1000,880,880,590,720,880,880,1000,880,720,880,880,880,880,1000,880,1300,1300,1600,1300,1300,880,1300
ACCELERATE DIAGNOSTICS,880,1000,1300,1300,1300,1300,1000,1000,1300,880,720,1000,1300,1600,1300,1000,1300,1300,1000,1000,1000,1000,1600,1600
COHU,720,720,880,720,720,590,590,590,720,590,480,590,720,590,590,590,880,590,720,590,880,720,590,720
WEIGHT WATCHERS INTERNATIONAL,720,590,590,590,590,480,480,480,480,390,320,590,720,720,720,720,590,590,590,480,1000,720,1000,1000
ROCKWELL MEDICAL,1600,1600,1300,1300,1000,1000,1000,880,1900,2400,1300,3600,1600,1300,880,1000,1900,1600,1600,1300,1300,1000,880,1300
FIRST BANCORP,1900,1600,1300,1000,1000,1000,1000,1000,1300,1000,1000,1300,1000,1300,1300,1000,1300,1300,1600,1300,1300,1000,1000,1600
CONCERT PHARMACEUTICALS,2400,1300,1300,1000,1000,1000,880,1300,1000,880,880,1000,1000,1600,1300,1000,1300,1000,880,1900,1300,1000,720,1000
ELECTRO RENT,1000,1000,1300,1000,1000,1000,1000,1000,1300,880,880,1300,1000,1300,1000,1000,1000,1000,1000,1000,1000,880,720,1000
SEACHANGE INTERNATIONAL,720,880,720,720,880,720,880,880,880,720,880,880,1300,1300,1300,880,1300,1300,1300,1000,880,590,590,880
VERSARTIS,1000,2900,1000,1000,1300,1000,880,1000,1000,1000,1000,1600,1000,1000,1000,1300,880,1300,880,1000,880,880,720,880
WINMARK,880,720,880,720,720,720,720,720,880,720,590,880,720,720,720,720,590,590,480,590,590,480,390,590
AKEBIA THERAPEUTICS,720,1900,1300,880,1000,1000,1000,1000,1300,1000,590,720,880,1000,1000,1000,1000,1000,1300,1900,880,720,880,1300
ELDORADO RESORTS,720,880,720,590,590,720,590,880,880,720,720,1000,1000,1000,1300,1300,1000,1600,1000,1000,1000,880,880,2400
CASELLA WASTE SYSTEMS,720,880,1000,1000,1000,1000,880,720,880,880,880,1000,1000,1300,1600,1600,1600,1600,1600,1300,1300,1000,880,1000
MYERS INDUSTRIES,1000,1000,1300,1000,1300,1300,880,1000,1000,880,880,1300,1000,1600,1600,1000,1000,1000,1000,1000,1000,1000,1000,1000
GAMCO INVESTORS,1000,1000,880,1000,880,1000,1000,1000,1000,720,720,1000,880,720,880,1300,1000,1300,1000,880,1000,880,880,880
IMMUNE DESIGN,720,880,880,880,1300,2400,1600,1300,1300,1000,880,1000,1000,1000,1300,1300,1000,1000,1600,880,1000,880,720,880
AMERICAS CAR MART,720,880,880,390,590,1000,1000,1000,1000,1000,1000,1300,1000,1300,1300,1300,1300,1600,1300,1300,1300,1600,1300,1600
AMPLIFY SNACK BRANDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,480,2900,4400,2400,1000,1000,720,1000
ARDMORE SHIPPING,480,480,210,320,320,320,210,210,260,210,210,590,390,320,320,320,210,390,390,320,590,480,260,590
SURMODICS,1000,880,1000,1000,1000,880,880,880,880,720,720,880,1000,1000,1000,880,880,880,880,880,880,1000,720,1300
WEYCO GROUP,1000,1000,880,880,720,720,880,880,1300,1000,1000,1000,1000,1000,880,1000,1000,1300,1000,1000,1000,1300,1300,1300
RIGEL PHARMACEUTICALS,880,1000,880,880,720,720,880,880,880,880,590,880,1900,1000,1300,880,880,880,880,1000,880,720,720,880
FLEXION THERAPEUTICS,1600,1000,880,720,720,880,720,1300,880,720,880,880,880,1000,1000,720,880,1000,1000,1900,1300,1000,720,1000
WALTER INVESTMENT MANAGEMENT,1300,1300,1000,1300,880,880,1300,1000,1300,1600,1000,1300,1900,1300,880,1000,1000,1000,1300,1000,1300,1300,880,1300
AXOVANT SCIENCES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,1300,880,1300,1300,590,480,590
NORTHERN OIL AND GAS,1000,1300,880,880,880,1000,1000,880,1300,1300,2400,1900,1600,1300,1000,1300,880,1000,1000,720,880,720,880,1300
LION BIOTECHNOLOGIES,590,880,590,590,590,590,590,590,480,590,720,880,1000,1600,1300,1000,1300,1000,880,880,1000,1000,720,880
NANOSTRING TECHNOLOGIES,1000,880,880,720,1000,880,880,1000,1000,720,720,880,720,880,880,880,880,1000,880,1000,1000,1000,880,1000
LEMAITRE VASCULAR,720,720,720,720,720,590,590,590,590,480,480,720,720,880,880,880,880,880,880,1000,1000,1000,720,880
ENOVA INTERNATIONAL,390,480,480,590,480,480,590,390,480,880,720,880,880,1000,880,880,880,880,1000,1000,1300,1000,880,1300
CECO ENVIRONMENTAL,590,720,590,720,720,720,880,720,590,720,590,720,880,1000,880,1600,1000,1000,1300,1000,1000,880,880,1000
MIRATI THERAPEUTICS,880,720,590,590,590,590,590,720,720,590,480,720,880,880,880,1300,1300,880,1000,1600,1000,720,720,880
LA JOLLA PHARMACEUTICAL,880,2900,880,720,720,1000,720,590,880,720,880,1000,880,1000,1000,1300,1000,1300,1000,1600,1000,720,590,880
REVANCE THERAPEUTICS,1900,1000,880,880,720,880,1000,880,880,720,590,720,590,880,720,880,1000,880,1000,880,1600,1600,1000,1300
VITAE PHARMACEUTICALS,480,480,590,480,480,590,720,1900,1600,1000,880,1300,880,1000,880,590,1000,880,880,1600,880,880,880,880
ALBANY MOLECULAR RESEARCH,480,720,590,590,720,590,480,590,720,720,480,720,720,720,590,590,720,720,720,720,720,720,720,720
ADAMAS PHARMACEUTICALS,590,1300,1600,880,720,720,880,880,880,720,1000,1000,880,1000,1000,880,1000,720,880,880,880,720,1600,1300
CARRIAGE SERVICES,880,1300,1000,1000,1000,880,1000,880,1000,880,880,1000,1000,1000,1000,880,1000,880,1000,1000,1000,1000,880,1000
GEOSPACE TECHNOLOGIES,1300,1300,1300,1000,880,1300,1300,1000,1300,880,720,880,1000,880,720,720,720,720,720,880,880,880,880,880
DHI GROUP,50,40,50,40,70,70,70,50,50,40,40,50,50,50,260,390,720,720,590,590,720,590,390,480
LOXO ONCOLOGY,390,390,480,1000,590,1900,1600,1000,1000,880,590,1000,720,880,720,880,1000,1000,880,880,880,1600,720,880
GENMARK DIAGNOSTICS,590,590,590,590,590,590,590,590,480,590,480,720,720,880,880,720,880,880,1000,880,1000,720,720,880
MATTSON TECHNOLOGY,720,590,720,590,590,720,590,590,590,590,880,720,1300,1000,880,880,720,720,720,590,720,590,1000,720
CITIZENS and NORTHERN,1000,1000,1000,880,1000,880,880,720,720,720,720,720,880,1300,1300,720,720,880,1000,1300,1000,1000,1300,1300
TELIGENT,260,320,320,260,260,260,210,260,260,260,260,260,260,260,260,210,210,210,210,260,880,1000,1000,1300
XCERRA,0,0,0,480,590,590,390,590,720,590,390,590,480,590,590,590,590,480,590,590,590,590,390,480
CSS INDUSTRIES,590,590,720,880,720,880,880,720,880,1000,720,1000,880,1000,1000,880,880,1000,1000,1000,1000,880,720,1000
UMH PROPERTIES,590,720,720,720,590,720,720,720,720,590,590,720,880,880,1000,880,1000,880,1300,1000,1000,880,880,1000
KMG CHEMICALS,590,720,590,480,590,720,590,480,720,480,480,720,720,720,880,590,720,720,720,720,1000,720,720,880
CRA INTERNATIONAL,590,590,720,590,590,590,480,590,590,480,480,480,480,590,590,590,590,590,590,480,590,390,390,590
CORCEPT THERAPEUTICS,480,590,720,720,590,480,590,480,590,480,390,590,590,1000,880,720,720,720,720,720,880,720,720,880
VOCERA COMMUNICATIONS,880,880,880,880,880,720,720,720,720,590,590,720,720,720,1000,720,720,720,720,590,880,590,590,720
DSP GROUP,210,260,210,210,210,210,170,210,210,320,170,260,210,260,210,260,210,210,210,210,170,210,170,260
SUCAMPO PHARMACEUTICALS,390,480,480,480,590,390,390,390,590,480,390,390,390,880,720,590,480,590,720,720,590,480,320,590
AMPHASTAR PHARMACEUTICALS,390,590,480,590,880,720,720,590,590,480,590,590,720,880,880,590,720,720,720,880,880,880,590,720
HOVNANIAN ENTERPRISES,320,590,590,480,480,260,320,480,390,390,480,590,590,480,480,480,590,590,1000,880,880,1000,880,880
SEQUENTIAL BRANDS GROUP,260,480,320,320,390,480,320,320,320,480,260,320,320,320,880,320,1900,720,590,720,590,720,880,720
SAFEGUARD SCIENTIFICS,880,720,880,880,720,720,720,880,880,590,590,720,880,880,880,720,720,880,880,720,720,720,590,720
SAGA COMMUNICATIONS,720,880,880,720,880,880,880,720,720,590,590,720,590,880,880,880,880,880,880,720,720,880,590,720
FIDELITY and GUARANTY LIFE,590,1000,720,590,590,590,590,880,720,590,590,880,720,720,880,720,720,720,720,1000,880,1000,880,880
PARATEK PHARMACEUTICALS,260,320,260,260,320,880,390,390,720,720,880,590,590,720,720,720,720,720,590,720,720,590,480,720
NATIONAL INTERSTATE,1900,1900,1000,880,880,1000,880,880,1000,880,880,880,880,1000,880,720,720,720,880,880,880,720,720,720
AXCELIS TECHNOLOGIES,480,480,480,390,480,720,590,590,720,590,480,590,720,720,590,590,720,590,590,480,590,480,390,480
ROADRUNNER TRANSPORTATION SYSTEMS,260,320,320,320,390,590,480,480,480,390,390,390,390,480,590,590,590,590,720,880,880,720,720,880
NEWSTAR FINANCIAL,590,590,720,720,590,720,720,720,880,1000,720,720,880,880,880,720,720,590,590,880,880,720,480,590
HABIT RESTAURANTS,20,20,40,20,30,30,70,20,170,4400,1000,1300,880,1300,720,880,390,390,480,390,320,390,390,260
AMERICAN SCIENCE and ENGINEERING,590,720,720,590,720,720,590,590,720,590,480,590,590,590,720,480,590,590,590,720,880,720,480,720
ORASURE TECHNOLOGIES,480,590,480,480,480,480,390,390,590,390,390,480,480,480,480,1300,720,590,590,480,480,390,320,390
HORIZON GLOBAL,10,10,10,10,10,10,10,10,10,10,10,10,30,70,110,260,390,880,590,390,480,480,390,480
RMR GROUP,70,40,40,40,40,50,20,30,30,30,30,40,40,30,30,30,30,110,210,210,390,720,3600,1900
METALDYNE PERFORMANCE GROUP,0,0,0,0,0,0,0,0,0,0,0,720,590,720,590,590,480,480,590,590,480,590,590,880
ENTERCOM COMMUNICATIONS,480,590,480,480,590,590,480,480,590,480,590,590,480,720,720,590,590,720,720,590,590,590,480,720
BIOCRYST PHARMACEUTICALS,390,480,390,480,480,480,1000,720,1600,480,590,720,480,720,480,480,590,480,590,390,480,390,320,480
FORESTAR GROUP,480,480,590,480,390,480,480,480,480,590,590,880,590,720,590,590,480,480,590,590,720,720,590,720
CARDIOVASCULAR SYSTEMS,390,480,480,480,390,320,320,480,390,390,390,480,480,480,480,480,390,480,390,480,590,320,320,480
AIMMUNE THERAPEUTICS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,1000,1600,480,590,590,390,720
GLOBAL INDEMNITY,390,390,480,390,390,590,480,480,1000,480,480,590,590,590,590,590,590,590,880,590,720,480,480,480
ORCHID ISLAND CAPITAL,320,590,260,320,320,320,390,390,480,320,390,390,390,320,390,320,590,1300,720,480,590,480,320,390
BRAVO BRIO RESTAURANT GROUP,480,480,590,480,480,590,480,480,480,390,590,480,480,590,590,590,590,590,480,480,590,720,720,590
VARONIS SYSTEMS,2400,1900,720,480,480,480,390,390,480,390,320,390,390,320,390,390,390,320,320,390,480,390,320,320
KARYOPHARM THERAPEUTICS,210,320,260,260,480,320,260,320,320,260,390,480,320,480,590,480,390,320,480,320,320,260,260,390
NATURAL HEALTH TRENDS,70,70,70,70,50,90,110,170,70,70,50,70,70,140,390,320,390,480,480,590,590,590,390,720
READING INTERNATIONAL,390,320,390,320,480,390,480,390,480,390,320,390,390,480,390,390,480,480,880,390,590,590,390,590
CHARTER FINANCIAL,480,590,480,480,390,390,390,390,480,390,390,590,480,590,590,590,590,590,480,590,480,590,590,480
ORCHIDS PAPER PRODUCTS,320,590,390,320,260,320,320,390,480,320,260,320,390,390,720,590,720,480,590,480,590,480,480,590
HORNBECK OFFSHORE SERVICES,390,390,590,390,390,480,390,480,590,480,480,480,590,590,480,320,390,480,480,390,480,480,480,320
STATE NATIONAL COMPANIES,390,390,590,590,720,880,720,590,590,590,590,720,720,590,590,590,480,590,590,590,480,480,480,590
ARLINGTON ASSET INVESTMENT,390,480,390,390,390,320,320,480,390,260,260,320,390,390,390,320,390,390,390,480,480,320,320,320
RESOURCE CAPITAL,320,320,260,260,320,320,260,260,320,260,210,320,320,320,320,260,210,260,260,260,260,210,210,170
NACCO INDUSTRIES,390,480,390,390,390,390,320,390,390,320,390,390,390,480,390,390,390,390,480,390,480,480,320,480
PETMED EXPRESS,720,720,720,720,590,590,480,480,480,390,320,480,390,480,590,480,390,590,480,390,480,390,320,590
PICO HOLDINGS,480,480,390,390,320,480,320,320,320,390,260,320,390,480,480,390,390,590,590,390,390,480,320,480
ALPHA AND OMEGA SEMICONDUCTOR,320,320,320,320,390,320,320,390,390,260,260,320,320,390,320,320,390,320,320,320,320,260,260,390
NATURAL GROCERS BY VITAMIN COTTAGE,720,720,720,880,480,590,590,590,590,590,480,720,590,720,590,480,480,480,480,480,320,390,320,480
CENTRAL EUROPEAN MEDIA ENTERPRISES,170,260,140,110,70,70,70,50,90,90,50,70,50,90,70,50,70,70,70,50,90,70,70,90
ATLAS FINANCIAL HOLDINGS,260,390,320,480,260,320,320,260,480,390,390,390,480,480,480,480,480,480,590,480,480,480,480,590
CELADON GROUP,320,320,260,260,320,320,260,320,390,320,260,320,390,480,480,390,390,480,320,390,480,390,480,480
PANHANDLE OIL and GAS,320,480,480,480,590,720,590,590,880,880,880,880,720,480,590,390,390,390,590,480,480,390,390,590
LANDEC,210,320,260,210,210,260,260,320,320,210,210,320,260,320,320,210,320,390,260,320,320,260,260,320
HALLMARK FINANCIAL SERVICES,320,320,320,260,320,320,480,390,390,320,320,590,480,480,390,390,480,480,480,390,390,480,390,480
BARNES AND NOBLE EDUCATION,30,30,30,30,20,20,20,20,20,10,10,30,90,140,110,70,140,390,1300,720,720,590,880,590
CIVITAS SOLUTIONS,0,0,0,0,0,0,0,2900,590,260,390,320,480,320,390,390,390,390,480,480,1000,390,480,390
PARK ELECTROCHEMICAL,390,390,320,590,590,590,390,390,590,390,390,590,390,390,390,390,480,390,480,320,480,320,320,480
CELLULAR BIOMEDICINE GROUP,70,70,70,90,170,480,480,390,170,90,140,170,390,480,480,260,320,260,210,260,210,260,170,320
ISLE OF CAPRI CASINOS,320,590,390,390,390,480,320,320,260,260,210,260,320,320,320,260,390,390,480,390,390,390,480,720
EASTERLY GOVERNMENT PROPERTIES,0,0,0,0,0,0,0,0,0,0,0,0,1300,390,480,480,390,260,210,260,390,320,260,260
DYNEX CAPITAL,480,480,590,390,390,480,390,390,480,390,320,390,390,390,390,390,480,320,390,390,480,390,260,390
DESTINATION XL GROUP,590,480,480,480,390,390,390,320,390,390,260,320,320,480,480,390,390,390,390,390,390,390,320,390
AMERICAN SOFTWARE,320,260,320,320,320,390,320,320,320,260,260,320,320,320,210,260,320,320,260,210,260,210,260,320
FLEXSTEEL INDUSTRIES,390,390,320,320,320,320,320,320,390,260,320,390,320,390,320,320,390,320,390,390,390,320,320,390
TIPTREE FINANCIAL,260,260,480,260,260,260,880,390,480,390,390,390,320,480,480,390,390,390,390,480,390,320,260,390
PROS HOLDINGS,390,390,260,320,260,210,210,320,260,260,320,320,320,320,390,480,320,260,320,320,260,260,260,390
BASSETT FURNITURE INDUSTRIES,210,260,210,210,260,260,210,210,260,210,210,260,210,320,260,260,320,390,320,390,390,320,260,320
OFG BANCORP,210,110,170,110,140,170,140,90,170,110,110,140,210,140,170,170,210,320,210,210,140,110,140,170
INDEPENDENCE REALTY,210,260,390,320,320,390,480,390,320,210,210,260,320,390,320,390,320,390,390,390,390,320,320,390
UTAH MEDICAL PRODUCTS,210,260,210,320,260,210,210,210,260,210,210,260,260,210,260,260,210,260,260,210,320,260,210,320
REX AMERICAN RESOURCES,110,320,210,320,320,260,590,390,320,390,320,390,320,390,260,320,320,320,390,170,170,140,210,170
ARROW FINANCIAL,260,320,320,260,260,260,260,260,320,260,260,260,260,320,320,260,260,260,260,260,260,170,170,210
COVENANT TRANSPORTATION GROUP,70,70,70,90,110,170,110,260,390,320,320,480,320,390,480,390,260,210,260,170,260,210,260,390
PACIFIC CONTINENTAL,210,390,260,260,260,260,260,210,320,260,260,170,210,320,260,260,260,260,210,210,320,260,260,260
MESA LABORATORIES,260,210,260,260,260,210,170,260,320,210,260,260,170,260,260,210,210,260,260,210,210,210,210,320
ONE LIBERTY PROPERTIES,390,390,320,320,320,320,320,260,390,390,320,320,260,320,260,260,390,320,260,260,260,320,260,260
EASTMAN KODAK CO,140,170,140,140,140,140,170,210,140,140,140,110,140,140,140,110,110,110,110,110,140,140,140,170
ASHFORD HOSPITALITY PRIME,260,210,210,170,170,140,140,170,140,140,90,140,170,170,90,170,260,260,390,390,260,260,210,480
TRIUMPH BANCORP,110,170,210,210,320,260,260,390,390,720,320,390,320,390,260,390,210,260,210,320,320,170,210,260
CROWN MEDIA HOLDINGS,210,260,210,210,170,210,170,210,170,260,260,170,260,260,210,170,210,210,260,210,260,260,260,210
